date,floor_price,opening_price,ceiling_price,volume,amount,closing_price
2000-01-04,37.439,37.911,38.079,96315.0,2301956.0,38.074
2000-01-05,37.9,38.151,38.774,178313.0,4245214.0,37.9
2000-01-06,37.978,38.148,38.806,147467.0,3453892.0,38.806
2000-01-07,38.981,38.981,41.015,378180.0,8583895.0,40.66
2000-01-10,40.127,40.684,41.267,344695.0,7667411.0,40.265
2000-01-11,38.977,40.303,40.363,145691.0,3454821.0,39.109
2000-01-12,38.17,39.231,39.3,140944.0,3095773.0,38.195
2000-01-13,37.826,38.389,38.542,84419.0,1951441.0,38.013
2000-01-14,37.681,38.148,38.355,6596204.0,1378545.0,37.772
2000-01-17,37.616,37.839,38.276,7613866.0,1599919.0,37.785
2000-01-18,37.483,37.869,37.946,8721043.0,2007791.0,37.767
2000-01-19,37.769,37.827,38.584,12550740.0,2872072.0,38.424
2000-01-20,38.503,38.503,39.011,17886800.0,3883118.0,38.669
2000-01-21,38.398,38.73,38.819,13971921.0,3110587.0,38.449
2000-01-24,37.802,38.59,38.711,10545175.0,2342951.0,38.053
2000-01-25,38.036,38.119,38.422,19234732.0,4286982.0,38.147
2000-01-26,38.149,38.162,38.698,12210294.0,2568367.0,38.573
2000-01-27,38.563,38.618,40.353,33648296.0,7809650.0,39.683
2000-01-28,39.785,39.812,41.14,30695668.0,7813221.0,40.568
2000-02-14,40.717,40.717,43.065,670609.0,15000000.0,43.047
2000-02-15,41.325,43.047,44.052,640763.0,17100000.0,41.524
2000-02-16,40.567,41.524,42.079,44740888.0,11632569.0,40.927
2000-02-17,39.074,40.927,41.482,47176460.0,11272599.0,39.247
2000-02-18,38.978,39.32,40.045,38268216.0,8896847.0,40.021
2000-02-21,38.988,40.092,40.31,52072080.0,11586969.0,39.382
2000-02-22,37.943,39.451,39.451,34232696.0,8449937.0,37.943
2000-02-23,37.211,38.246,38.354,23987856.0,5490374.0,37.552
2000-02-24,37.605,37.674,38.161,12630652.0,3132882.0,37.978
2000-02-25,37.538,38.134,38.158,17173204.0,4749885.0,37.586
2000-02-28,37.286,37.656,37.778,164937.74,4589177.0,37.506
2000-02-29,37.656,37.832,38.029,194567.3,4731037.0,37.963
2000-03-01,37.938,38.218,38.597,147993.19,3514463.0,37.946
2000-03-02,37.533,38.108,38.114,95822.14,2091398.0,37.707
2000-03-03,37.328,37.847,37.934,148319.71,3630621.0,37.328
2000-03-06,36.298,37.349,37.602,178520.5,3988495.0,36.34
2000-03-07,36.126,36.413,36.458,120198.97,2954973.0,36.42
2000-03-08,36.516,36.516,36.858,210177.3,3830590.0,36.81
2000-03-09,36.407,36.951,36.958,122410.78,2455692.0,36.524
2000-03-10,36.602,36.901,36.901,107101.61,2203739.0,36.752
2000-03-13,36.549,36.852,36.965,110565.28,2299130.0,36.912
2000-03-14,36.165,37.107,37.107,169102.59,3551157.0,36.59
2000-03-15,36.365,36.7,36.708,95861.52,1703933.0,36.492
2000-03-16,35.471,36.614,36.666,139394.09,2800987.0,35.491
2000-03-17,35.693,35.693,37.49,200038.44,3814938.0,37.399
2000-03-20,36.803,37.514,37.514,128100.48,3253446.0,36.845
