date,floor_price,opening_price,ceiling_price,volume,amount,closing_price
2007/01/04,2304.395,2343.559,2449.521,113061784.0,80297689088.0,2331.912
2007/01/05,2244.69,2289.823,2304.334,99945992.0,67164360704.0,2263.99
2007/01/08,2245.644,2245.935,2321.453,100856352.0,69177720832.0,2320.742
2007/01/09,2306.465,2323.894,2410.536,105109432.0,83187015680.0,2409.443
2007/01/10,2376.227,2435.936,2439.157,106345152.0,76532252672.0,2423.889
2007/01/11,2366.828,2417.532,2434.844,115141904.0,80684072960.0,2372.009
2007/01/12,2268.3,2349.659,2380.459,98067672.0,68896440320.0,2281.217
2007/01/15,2273.233,2274.016,2391.749,85116760.0,63174594560.0,2391.616
2007/01/16,2360.13,2412.293,2422.237,103758256.0,79648104448.0,2414.536
2007/01/17,2346.953,2420.443,2456.176,120409592.0,93217112064.0,2377.041
2007/01/18,2290.136,2361.397,2381.366,104334168.0,79691145216.0,2355.89
2007/01/19,2359.832,2359.832,2422.161,115143808.0,86037446656.0,2421.049
2007/01/22,2443.359,2443.359,2509.281,131065696.0,99087900672.0,2508.093
2007/01/23,2437.141,2535.2,2540.586,133501440.0,1.0388598784e+11,2521.281
2007/01/24,2502.949,2526.661,2561.065,115823864.0,94059479040.0,2544.739
2007/01/25,2440.034,2519.791,2520.758,109775136.0,89158811648.0,2442.982
2007/01/26,2324.848,2398.42,2485.799,103434680.0,81435361280.0,2465.204
2007/01/29,2468.114,2478.162,2527.137,107083128.0,86534881280.0,2519.33
2007/01/30,2481.335,2531.527,2549.709,107055632.0,84908195840.0,2506.344
2007/01/31,2364.694,2502.657,2505.71,108691312.0,83175038976.0,2380.954
2007/02/01,2312.762,2345.197,2394.821,88180240.0,66467536896.0,2380.75
2007/02/02,2276.974,2386.053,2389.955,81003712.0,62816628736.0,2282.563
2007/02/05,2228.056,2269.753,2281.255,65934016.0,52905541632.0,2229.279
2007/02/06,2166.514,2229.673,2284.402,81729432.0,66296647680.0,2283.239
2007/02/07,2288.343,2294.624,2343.861,90196752.0,74873856000.0,2318.37
2007/02/08,2296.657,2326.188,2348.313,82931096.0,66842989568.0,2335.869
2007/02/09,2307.295,2339.151,2344.345,76139536.0,60633378816.0,2329.223
2007/02/12,2327.779,2328.485,2395.871,75211176.0,61554712576.0,2395.658
2007/02/13,2389.878,2405.508,2418.82,73923984.0,59608018944.0,2415.888
2007/02/14,2408.158,2419.805,2486.579,89427272.0,71827628032.0,2478.663
2007/02/15,2494.276,2494.276,2554.915,102942208.0,83660865536.0,2554.068
2007/02/16,2538.577,2575.208,2590.675,108986008.0,89339469824.0,2557.575
2007/02/26,2525.005,2558.026,2593.184,105268584.0,87196491776.0,2592.586
2007/02/27,2352.271,2599.237,2599.982,153022304.0,1.24657590272e+11,2359.523
2007/02/28,2327.485,2328.907,2461.24,114496848.0,91496775680.0,2454.443
2007/03/01,2350.65,2450.804,2450.85,121151312.0,1.03045218304e+11,2382.216
2007/03/02,2364.889,2378.461,2423.87,89330616.0,72102666240.0,2411.225
2007/03/05,2318.153,2408.208,2434.341,100211440.0,81280163840.0,2370.888
2007/03/06,2346.342,2363.143,2441.4,71207760.0,61026168832.0,2418.95
2007/03/07,2427.453,2428.781,2480.0,81919712.0,70539886592.0,2466.85
2007/03/08,2445.383,2473.153,2494.223,84151872.0,71063339008.0,2493.559
2007/03/09,2462.983,2499.008,2523.386,102724768.0,87144833024.0,2502.32
2007/03/12,2473.713,2508.888,2519.268,96962272.0,82760376320.0,2516.07
2007/03/13,2496.019,2518.371,2524.559,101904584.0,85443616768.0,2523.573
2007/03/14,2441.114,2496.577,2496.577,106859824.0,89616269312.0,2471.831
2007/03/15,2471.194,2471.194,2513.644,96247952.0,83228934144.0,2510.494
2007/03/16,2465.323,2520.905,2533.735,114491440.0,99680968704.0,2491.682
2007/03/19,2426.717,2435.289,2584.526,103283360.0,90752925696.0,2564.822
2007/03/20,2548.921,2573.345,2579.239,88337352.0,78614913024.0,2577.928
2007/03/21,2566.008,2584.934,2597.87,94089328.0,85734940672.0,2597.319
2007/03/22,2597.384,2615.461,2631.703,119874304.0,1.08082372608e+11,2607.168
2007/03/23,2553.869,2606.18,2618.728,110236784.0,98220777472.0,2610.344
2007/03/26,2607.295,2619.272,2653.969,116266936.0,1.0549850112e+11,2653.906
2007/03/27,2637.925,2657.556,2672.548,117331784.0,1.094367232e+11,2667.039
2007/03/28,2593.669,2668.802,2704.046,159667120.0,1.4606860288e+11,2698.087
2007/03/29,2701.314,2704.154,2786.418,144173744.0,1.36230854656e+11,2720.724
2007/03/30,2685.755,2704.304,2732.638,84591224.0,79765848064.0,2707.641
2007/04/02,2718.422,2718.422,2767.119,92999856.0,90146930688.0,2766.424
2007/04/03,2765.181,2777.257,2800.373,104152896.0,1.03933681664e+11,2799.277
2007/04/04,2777.665,2803.149,2813.19,106343704.0,1.08480380928e+11,2798.117
2007/04/05,2770.448,2792.921,2828.183,108809776.0,1.10033354752e+11,2821.772
2007/04/06,2783.682,2794.846,2834.291,113667376.0,1.17374042112e+11,2824.89
2007/04/09,2833.258,2833.258,2890.665,130610080.0,1.34803202048e+11,2890.405
2007/04/10,2849.586,2895.481,2929.312,140427264.0,1.47160563712e+11,2929.312
2007/04/11,2916.38,2938.145,2974.849,141565456.0,1.51456301056e+11,2973.299
2007/04/12,2967.19,2980.372,3004.595,129465408.0,1.43615606784e+11,3003.181
2007/04/13,2978.373,3007.941,3029.542,141588416.0,1.58259331072e+11,2990.08
2007/04/16,2994.154,2994.154,3057.283,124819504.0,1.4023041024e+11,3056.872
2007/04/17,2982.681,3069.614,3078.749,153144784.0,1.69178169344e+11,3069.581
2007/04/18,3028.239,3071.51,3078.906,144809696.0,1.62267037696e+11,3068.742
2007/04/19,2849.77,3066.166,3072.258,162647072.0,1.7955725312e+11,2927.553
2007/04/20,2937.643,2937.643,3048.615,131960992.0,1.50248177664e+11,3042.336
2007/04/23,3067.898,3067.898,3150.824,155604464.0,1.76642752512e+11,3150.824
2007/04/24,3132.248,3172.117,3194.706,166673424.0,1.97127995392e+11,3159.224
2007/04/25,3102.678,3148.473,3200.505,143334512.0,1.680965632e+11,3177.994
2007/04/26,3166.423,3196.76,3211.698,110924064.0,1.36426340352e+11,3209.849
2007/04/27,3154.033,3212.935,3225.001,125882928.0,1.57053714432e+11,3186.869
2007/04/30,3185.292,3206.688,3262.976,138375472.0,1.77982275584e+11,3254.603
2007/05/08,3303.24,3336.254,3357.125,152341264.0,1.9660177408e+11,3344.327
2007/05/09,3281.017,3351.0,3397.283,196894496.0,2.43075612672e+11,3395.603
2007/05/10,3375.463,3400.894,3444.42,162454848.0,1.98704185344e+11,3425.571
2007/05/11,3338.72,3403.705,3414.18,132362144.0,1.7451614208e+11,3399.526
2007/05/14,3329.541,3355.288,3448.092,131729608.0,1.76118530048e+11,3417.886
2007/05/15,3285.098,3424.224,3435.082,145922016.0,1.93059209216e+11,3291.24
2007/05/16,3244.932,3283.907,3365.506,121728376.0,1.61461895168e+11,3364.36
2007/05/17,3361.29,3377.789,3428.902,129731064.0,1.76423256064e+11,3416.143
2007/05/18,3373.035,3408.798,3416.853,120696984.0,1.61262682112e+11,3398.741
2007/05/21,3283.453,3290.853,3442.151,146200832.0,1.96965023744e+11,3434.07
2007/05/22,3447.675,3449.316,3486.809,161095264.0,2.18171654144e+11,3467.598
2007/05/23,3453.871,3479.85,3522.169,150260016.0,2.0666007552e+11,3521.383
2007/05/24,3452.159,3532.56,3551.441,170774240.0,2.38563360768e+11,3504.175
2007/05/25,3472.479,3490.599,3536.418,141073200.0,2.06071906304e+11,3526.887
2007/05/28,3555.237,3561.433,3614.738,167782816.0,2.44927102976e+11,3604.813
2007/05/29,3599.123,3618.848,3661.65,162945568.0,2.3740882944e+11,3660.743
2007/05/30,3389.743,3451.674,3610.972,177184640.0,2.60732338176e+11,3421.692
2007/05/31,3257.925,3385.133,3531.934,164019040.0,2.29595987968e+11,3474.443
2007/06/01,3356.195,3485.305,3539.003,153253104.0,2.197274624e+11,3384.641
2007/06/04,3092.408,3369.995,3373.25,109097936.0,1.40827000832e+11,3101.968
2007/06/05,2874.764,3013.47,3186.853,148719008.0,1.72002574336e+11,3185.96
2007/06/06,3115.903,3199.438,3231.552,136081472.0,1.658134528e+11,3195.153
2007/06/07,3198.237,3204.99,3292.777,134590144.0,1.69999745024e+11,3292.244
2007/06/08,3257.04,3298.589,3328.306,128309800.0,1.71662000128e+11,3309.254
2007/06/11,3323.536,3332.492,3385.145,127585648.0,1.72875464704e+11,3381.067
