date,floor_price,opening_price,ceiling_price,volume,amount,closing_price
2004/01/16,101.79,102.05,104.5,1390810.0,143548096.0,104.3
2004/01/29,104.26,104.26,108.3,516205.0,55465480.0,108.3
2004/01/30,107.1,108.2,108.2,135248.0,14569306.0,107.99
2004/02/02,108.2,108.2,111.98,235550.0,25785000.0,111.5
2004/02/03,111.0,111.0,113.9,97841.0,11041000.0,112.72
2004/02/04,113.0,113.0,114.8,21121.0,2396000.0,114.34
2004/02/05,113.0,115.36,115.38,87031.0,9920000.0,114.2
2004/02/06,112.15,113.5,113.8,93430.0,10572000.0,113.18
2004/02/09,112.33,113.0,114.5,43384.0,4912000.0,114.0
2004/02/10,113.5,113.8,116.2,181796.0,20870000.0,115.84
2004/02/11,114.05,114.08,115.8,90201.0,10370000.0,115.0
2004/02/12,114.4,115.77,116.0,57342.0,6603000.0,115.02
2004/02/13,115.0,115.03,115.45,13205.0,1508000.0,115.16
2004/02/16,115.0,115.15,115.95,23503.0,2704000.0,115.8
2004/02/17,116.0,116.0,117.35,17983.0,2082000.0,117.3
2004/02/18,116.31,117.6,118.3,24532.0,2875000.0,118.3
2004/02/19,118.35,118.35,122.0,77288.0,9308000.0,119.0
2004/02/20,119.0,120.01,121.0,16681.0,1989000.0,120.5
2004/02/23,118.0,119.88,119.88,23855.0,2817000.0,118.5
2004/02/24,116.01,116.01,118.18,7262.0,833000.0,117.82
2004/02/25,116.99,117.5,117.98,2202.0,2574000.0,116.99
2004/02/26,115.0,115.5,117.0,14916.0,1717000.0,117.0
2004/02/27,116.01,117.0,117.67,55283.0,6484000.0,117.06
2004/03/01,117.07,117.47,118.3,87915.0,10327252.0,118.3
2004/03/02,117.2,117.2,118.0,2952.0,346773.5,117.5
2004/03/03,116.68,116.68,117.77,12378.0,1446020.91,117.0
2004/03/04,116.7,116.7,117.4,2260.0,264161.0,117.4
2004/03/05,117.0,117.4,117.49,6104.0,714409.14,117.49
2004/03/08,116.0,116.0,117.0,2247.0,261796.87,117.0
2004/03/09,115.0,115.0,120.0,6047.0,710234.12,117.5
2004/03/10,116.15,116.2,117.48,9276.0,1087505.47,117.3
2004/03/11,117.0,117.37,117.37,6347.0,743624.82,117.3
2004/03/12,117.3,117.3,120.0,33925.0,4042915.75,120.0
2004/03/15,120.0,120.0,121.0,144134.0,17382384.0,120.66
2004/03/16,120.0,120.0,120.6,183059.0,21995878.0,120.23
2004/03/17,118.5,120.17,120.18,30293.0,3636131.0,120.18
2004/03/18,118.7,120.1,120.1,30.0,3588.6,120.08
2004/03/22,120.68,122.11,127.8,11801.0,1444670.89,122.0
2004/03/23,120.0,120.0,121.88,31654.0,3822431.55,121.5
