date,floor_price,opening_price,ceiling_price,volume,amount,closing_price
2000-01-04,2963.945,2989.938,3087.46,386938.0,487288832.0,3076.198
2000-01-05,3046.863,3079.947,3127.632,561395.0,595464142.0,3049.389
2000-01-06,3023.428,3038.995,3190.492,848232.0,886350955.0,3188.834
2000-01-07,3193.181,3193.181,3363.009,1951541.0,2258290176.0,3331.966
2000-01-10,3317.975,3330.572,3408.22,1810529.0,2399926784.0,3370.802
2000-01-11,3171.978,3372.319,3372.319,1140569.0,1367724160.0,3188.769
2000-01-12,3098.783,3174.038,3228.561,1088743.0,1258597412.0,3103.214
2000-01-13,3061.679,3104.942,3114.149,473449.0,535658400.0,3064.16
2000-01-14,3016.609,3067.174,3091.547,384576.0,436397728.0,3024.893
2000-01-17,2996.341,3024.046,3063.884,356236.0,387625395.0,3058.93
2000-01-18,3052.033,3070.028,3107.762,492738.0,479104590.0,3056.121
2000-01-19,3055.033,3056.476,3115.804,444968.0,553633664.0,3101.141
2000-01-20,3105.497,3105.497,3155.283,550337.0,783077888.0,3142.855
2000-01-21,3118.907,3149.758,3168.913,1054433.0,1452900352.0,3133.93
2000-01-24,3092.125,3133.899,3144.901,914245.0,1231276008.0,3142.438
2000-01-25,3136.649,3144.648,3208.427,7303537.0,7263056512.0,3164.397
2000-01-26,3153.287,3171.071,3193.084,861871.0,1038159257.0,3173.431
2000-01-27,3183.514,3196.659,3241.297,1167253.0,1592229520.0,3230.624
2000-01-28,3236.457,3267.276,3321.881,1523428.0,2261598096.0,3300.429
2000-02-14,3425.307,3436.858,3611.254,43541889.0,25877699904.0,3611.194
2000-02-15,3523.166,3699.245,3726.937,52352032.0,37718499872.0,3559.185
2000-02-16,3474.917,3537.417,3601.584,2276233.0,3516373248.0,3548.869
2000-02-17,3422.001,3548.869,3668.03,3201390.0,4593346048.0,3475.835
2000-02-18,3344.219,3445.74,3463.297,1562238.0,2495214736.0,3463.297
2000-02-21,3396.338,3476.595,3531.855,1853305.0,2726903648.0,3452.558
2000-02-22,3378.511,3452.54,3493.911,1810424.0,2289060944.0,3378.74
2000-02-23,3314.624,3363.255,3391.291,1578098.0,1805917148.0,3316.474
2000-02-24,3328.011,3328.011,3388.253,1309217.0,1631096916.0,3388.144
2000-02-25,3341.342,3409.285,3409.285,1318488.0,1651311660.0,3356.91
2000-02-28,3353.269,3378.065,3511.392,1590216.0,2163922564.0,3501.528
2000-02-29,3471.435,3553.765,3596.61,3115655.0,4277163408.0,3570.624
2000-03-01,3527.546,3596.046,3620.815,2803631.0,3679564472.0,3528.77
2000-03-02,3469.097,3520.256,3563.934,1930222.0,2275841354.0,3509.829
2000-03-03,3549.896,3558.265,3625.29,2231238.0,2933404768.0,3575.53
2000-03-06,3494.473,3623.088,3640.987,2530877.0,3444777136.0,3494.473
2000-03-07,3458.575,3472.903,3628.455,2497824.0,3267095748.0,3628.455
2000-03-08,3611.653,3669.275,3679.377,2400669.0,3146435344.0,3651.55
2000-03-09,3625.069,3667.974,3736.635,2147770.0,2934534684.0,3669.021
2000-03-10,3592.624,3678.917,3700.897,1734944.0,2211673896.0,3595.719
2000-03-13,3594.087,3594.087,3663.171,1305204.0,1539686784.0,3638.136
2000-03-14,3422.44,3568.333,3574.134,1942843.0,2477382816.0,3504.129
2000-03-15,3456.065,3501.776,3506.346,1263183.0,1519479752.0,3461.473
2000-03-16,3297.758,3443.688,3443.688,1440004.0,1621549820.0,3315.041
2000-03-17,3302.935,3302.935,3406.976,1028219.0,1238988744.0,3395.82
2000-03-20,3348.186,3397.631,3451.523,1469253.0,1562025216.0,3451.523
2000-03-21,3426.807,3462.787,3478.642,1575868.0,1652740648.0,3469.445
2000-03-22,3471.605,3471.605,3523.14,1141072.0,1617749248.0,3493.058
2000-03-23,3457.608,3495.782,3521.416,1018122.0,1272779520.0,3519.573
2000-03-24,3505.061,3553.467,3591.432,2093289.0,2394892024.0,3507.057
2000-03-27,3515.441,3515.441,3570.852,1879464.0,2063031628.0,3570.852
2000-03-28,3579.816,3579.816,3652.569,17163488.0,16313996288.0,3652.569
2000-03-29,3615.35,3673.619,3691.179,2453550.0,2582230760.0,3654.663
2000-03-30,3643.051,3663.174,3681.054,2459300.0,2324170032.0,3672.618
2000-03-31,3617.899,3676.659,3678.306,1628399.0,1764625022.0,3642.597
2000-04-03,3636.381,3648.705,3677.578,18388228.0,18193169408.0,3636.742
2000-04-04,3561.436,3628.965,3628.965,16803877.0,15359300448.0,3570.802
2000-04-05,3564.05,3579.722,3622.003,13284254.0,12533099856.0,3598.654
2000-04-06,3609.607,3609.607,3663.933,14816182.0,14728550400.0,3663.933
2000-04-07,3677.889,3682.735,3712.401,15660784.0,15669179904.0,3698.241
2000-04-10,3701.76,3701.76,3747.494,2012521.0,1975862272.0,3736.594
2000-04-11,3690.643,3740.707,3740.707,1434443.0,1600253568.0,3698.16
2000-04-12,3641.718,3700.203,3725.209,1459334.0,1584463888.0,3681.511
2000-04-13,3690.218,3690.218,3763.095,2856246.0,2218936340.0,3750.205
2000-04-14,3738.204,3750.93,3799.782,3072897.0,2740284672.0,3762.058
2000-04-17,3624.952,3758.33,3772.481,1997939.0,1972888740.0,3660.262
2000-04-18,3609.408,3653.527,3691.097,1142949.0,1120120490.0,3675.693
2000-04-19,3678.189,3685.265,3714.571,1405454.0,1430055076.0,3702.128
2000-04-20,3704.999,3704.999,3738.252,16343851.0,16770259968.0,3718.235
2000-04-21,3679.682,3720.806,3730.672,8872411.0,10023028512.0,3688.0
2000-04-24,3668.65,3702.483,3717.778,2067731.0,1979306224.0,3678.682
2000-04-25,3646.693,3687.049,3715.191,2129200.0,1941953744.0,3695.954
2000-04-26,3707.944,3711.075,3744.795,1863655.0,1804395720.0,3722.239
2000-04-27,3664.05,3729.044,3750.94,1661874.0,1821782272.0,3664.782
2000-04-28,3650.488,3673.232,3733.066,1061963.0,1450130042.0,3731.33
2000-05-08,3719.555,3770.536,3780.575,1039749.0,1295394180.0,3738.884
2000-05-09,3652.285,3739.693,3740.711,793421.0,879374720.0,3662.005
2000-05-10,3530.674,3653.85,3653.85,990259.0,969297345.0,3530.843
2000-05-11,3473.23,3530.899,3564.845,796509.0,857482267.0,3479.727
2000-05-12,3457.377,3489.791,3524.085,643564.0,632823246.0,3465.573
2000-05-15,3397.957,3468.823,3486.458,650391.0,711358314.0,3418.111
2000-05-16,3430.264,3430.264,3477.841,467048.0,513928680.0,3474.744
2000-05-17,3464.501,3476.537,3517.175,502229.0,527911616.0,3481.533
2000-05-18,3458.46,3485.324,3536.285,671816.0,661491357.0,3535.91
2000-05-19,3531.22,3537.56,3571.432,1073355.0,1130922624.0,3569.886
2000-05-22,3573.988,3573.988,3667.371,6142093.0,7079096192.0,3638.493
2000-05-23,3611.892,3639.055,3661.507,1182470.0,1122382720.0,3641.704
2000-05-24,3650.422,3650.422,3703.504,7705629.0,8078778240.0,3682.697
2000-05-25,3686.615,3686.615,3745.358,16588625.0,18334580736.0,3736.512
2000-05-29,3762.609,3774.482,3803.385,2520966.0,2289850576.0,3794.715
2000-05-30,3738.108,3808.072,3821.363,2009259.0,1998901524.0,3750.174
2000-05-31,3723.854,3743.728,3796.303,1726028.0,1773086110.0,3795.13
2000-06-01,3788.116,3816.585,3828.106,1567742.0,1544398712.0,3809.098
2000-06-02,3800.494,3814.171,3870.579,2453296.0,2089830400.0,3861.46
