date,floor_price,opening_price,ceiling_price,volume,amount,closing_price
2007/01/08,2245.94,2245.94,2321.86,100856352.0,69177720832.0,2320.74
2007/01/09,2307.4,2323.89,2410.54,105109432.0,83187015680.0,2409.44
2007/01/10,2376.58,2435.94,2438.15,106345152.0,76532252672.0,2423.89
2007/01/11,2366.82,2417.53,2434.75,115141904.0,80684072960.0,2372.01
2007/01/12,2268.36,2349.66,2380.68,98067672.0,68896440320.0,2281.22
2007/01/15,2273.29,2274.02,2392.22,85116760.0,63174594560.0,2391.62
2007/01/16,2360.17,2412.29,2422.4,103758256.0,79648104448.0,2414.54
2007/01/17,2347.01,2420.44,2456.4,120409592.0,93217112064.0,2377.04
2007/01/18,2289.89,2361.4,2380.41,104755962.0,79996285696.0,2355.89
2007/01/19,2359.83,2359.83,2422.16,115143808.0,86037446656.0,2421.05
2007/01/22,2443.36,2443.36,2509.38,131065696.0,99087900672.0,2508.09
2007/01/23,2436.98,2535.2,2540.17,133501440.0,1.0388598784e+11,2521.28
2007/01/24,2503.32,2526.66,2561.34,115823864.0,94059479040.0,2544.74
2007/01/25,2439.98,2519.79,2520.24,110163920.0,89453953280.0,2442.98
2007/01/26,2324.93,2398.42,2485.36,104146903.0,81949155072.0,2465.2
2007/01/29,2468.22,2478.16,2527.55,107083128.0,86534881280.0,2519.33
2007/01/30,2481.2,2531.53,2549.94,107055632.0,84908195840.0,2506.34
2007/01/31,2364.82,2502.66,2505.73,108777868.0,83234544896.0,2380.95
2007/02/01,2312.26,2345.2,2394.82,88180240.0,66467536896.0,2380.75
2007/02/02,2277.57,2386.05,2389.91,81003712.0,62816628736.0,2282.56
2007/02/05,2228.33,2269.75,2281.24,65934016.0,52905541632.0,2229.28
2007/02/06,2167.02,2229.67,2284.19,81729432.0,66296647680.0,2283.24
2007/02/07,2288.67,2294.62,2343.91,90196752.0,74873856000.0,2318.37
2007/02/08,2296.61,2326.19,2348.25,83014206.0,66905176064.0,2335.87
2007/02/09,2307.11,2339.15,2343.79,76139536.0,60633378816.0,2329.22
2007/02/12,2327.75,2328.49,2395.93,75539808.0,61796959744.0,2395.66
2007/02/13,2389.61,2405.51,2418.99,73923984.0,59608018944.0,2415.89
2007/02/14,2407.95,2419.8,2486.73,89427272.0,71827628032.0,2478.66
2007/02/15,2499.67,2505.24,2554.63,99053597.0,80779836416.0,2554.07
2007/02/16,2538.5,2575.21,2590.49,108986008.0,89339469824.0,2557.57
2007/02/26,2524.76,2558.03,2593.18,105268584.0,87196491776.0,2592.59
2007/02/27,2352.15,2599.24,2599.73,153022304.0,1.24657590272e+11,2359.52
2007/02/28,2328.76,2328.91,2461.05,114496848.0,91496775680.0,2454.44
2007/03/01,2351.01,2450.8,2450.8,121151312.0,1.03045218304e+11,2382.22
2007/03/02,2365.11,2378.46,2423.93,89330616.0,72102658048.0,2411.23
2007/03/05,2317.74,2408.21,2433.99,100211440.0,81280163840.0,2370.89
2007/03/06,2346.67,2363.14,2440.92,71207760.0,61026168832.0,2418.95
2007/03/07,2426.86,2428.78,2479.98,81919712.0,70539886592.0,2466.85
2007/03/08,2445.55,2473.15,2493.96,84151872.0,71063339008.0,2493.56
2007/03/09,2462.47,2499.01,2523.49,102724768.0,87144833024.0,2502.32
2007/03/12,2474.24,2508.89,2519.26,96962272.0,82760376320.0,2516.07
2007/03/13,2495.94,2518.37,2524.69,101904584.0,85443616768.0,2523.57
2007/03/14,2441.22,2496.58,2496.58,106859824.0,89616269312.0,2471.83
2007/03/15,2471.19,2471.19,2513.7,96247952.0,83228934144.0,2510.49
2007/03/16,2465.17,2520.91,2534.07,115204973.0,1.00291270912e+11,2491.68
2007/03/19,2426.66,2435.29,2584.23,103283360.0,90752925696.0,2564.82
2007/03/20,2548.92,2573.34,2578.41,88337352.0,78614913024.0,2577.93
2007/03/21,2566.32,2584.93,2597.57,94089328.0,85734940672.0,2597.32
2007/03/22,2597.48,2615.46,2631.99,119874304.0,1.08082372608e+11,2607.17
2007/03/23,2554.67,2606.18,2618.41,110236784.0,98220777472.0,2610.34
2007/03/26,2607.24,2620.43,2654.09,110794452.0,1.00855002624e+11,2653.91
2007/03/27,2638.13,2657.56,2672.54,117331784.0,1.09436715008e+11,2667.04
2007/03/28,2593.68,2668.8,2703.65,159667120.0,1.4606860288e+11,2698.09
2007/03/29,2701.22,2704.15,2785.54,144173744.0,1.36230854656e+11,2720.72
2007/03/30,2685.99,2704.3,2732.56,84591224.0,79765848064.0,2707.64
2007/04/02,2718.42,2718.42,2767.08,92999856.0,90146930688.0,2766.42
2007/04/03,2765.0,2777.26,2800.25,104152896.0,1.03933681664e+11,2799.28
2007/04/04,2777.56,2803.15,2813.07,106622667.0,1.08766331392e+11,2798.12
2007/04/05,2770.63,2792.92,2828.15,108809776.0,1.10033354752e+11,2821.77
2007/04/06,2783.38,2794.85,2834.19,113667376.0,1.17374042112e+11,2824.89
2007/04/09,2833.26,2833.26,2890.69,130610080.0,1.34803202048e+11,2890.41
2007/04/10,2849.74,2895.48,2929.4,140427264.0,1.47160563712e+11,2929.31
2007/04/11,2916.74,2938.15,2974.5,141565456.0,1.51456301056e+11,2973.3
2007/04/12,2967.33,2980.37,3004.6,129465408.0,1.43615606784e+11,3003.18
2007/04/13,2978.99,3007.94,3029.37,141731152.0,1.58418473472e+11,2990.08
2007/04/16,2994.15,2994.15,3057.19,124819504.0,1.4023041024e+11,3056.87
2007/04/17,2983.39,3069.61,3078.94,153144784.0,1.69178169344e+11,3069.58
2007/04/18,3028.91,3071.51,3078.6,144809696.0,1.62267037696e+11,3068.74
2007/04/19,2850.9,3066.17,3072.21,162647072.0,1.7955725312e+11,2927.55
2007/04/20,2937.64,2937.64,3048.64,131960992.0,1.50248194048e+11,3042.34
2007/04/23,3067.9,3067.9,3150.82,156106428.0,1.77186369536e+11,3150.82
2007/04/24,3132.25,3172.12,3194.9,166673424.0,1.97127995392e+11,3159.22
2007/04/25,3102.45,3148.47,3199.89,143334512.0,1.680965632e+11,3177.99
2007/04/26,3166.85,3196.76,3212.1,110924064.0,1.36426340352e+11,3209.85
2007/04/27,3154.52,3212.94,3224.89,125882928.0,1.57053714432e+11,3186.87
2007/04/30,3185.22,3206.69,3262.9,138375472.0,1.77982275584e+11,3254.6
2007/05/08,3303.5,3336.25,3356.97,152341264.0,1.9660177408e+11,3344.33
2007/05/09,3280.77,3351.0,3397.33,196894496.0,2.43075612672e+11,3395.6
2007/05/10,3376.0,3400.89,3444.34,162454848.0,1.98704185344e+11,3425.57
2007/05/11,3339.13,3403.71,3413.65,132362144.0,1.7451614208e+11,3399.53
2007/05/14,3329.48,3355.29,3447.98,131729608.0,1.76118530048e+11,3417.89
2007/05/15,3284.15,3430.65,3434.43,139468679.0,1.84460662784e+11,3291.24
2007/05/16,3245.46,3334.23,3365.51,116083079.0,1.54136558592e+11,3364.36
2007/05/17,3361.64,3377.79,3428.84,129731064.0,1.76423256064e+11,3415.34
2007/05/18,3372.94,3408.8,3416.65,120696984.0,1.61262682112e+11,3398.74
2007/05/21,3282.87,3290.85,3442.26,146200832.0,1.96965023744e+11,3434.07
2007/05/22,3447.56,3449.32,3486.37,161095264.0,2.18171654144e+11,3467.6
2007/05/23,3453.84,3479.85,3522.38,150260016.0,2.0666007552e+11,3521.38
2007/05/24,3452.36,3532.56,3551.23,170774240.0,2.38563360768e+11,3504.18
2007/05/25,3472.28,3490.6,3535.28,141073200.0,2.06071906304e+11,3526.89
2007/05/28,3555.22,3561.43,3614.31,167782816.0,2.44927102976e+11,3604.81
2007/05/29,3599.28,3618.85,3661.57,162945568.0,2.37408813056e+11,3660.74
2007/05/30,3389.5,3451.67,3611.44,177184640.0,2.60732338176e+11,3421.69
2007/05/31,3258.42,3385.13,3531.46,164019040.0,2.29595987968e+11,3474.44
2007/06/01,3356.21,3485.31,3538.7,153253104.0,2.197274624e+11,3384.64
2007/06/04,3092.62,3370.0,3373.02,109097936.0,1.40827000832e+11,3101.97
2007/06/05,2875.89,3013.47,3187.23,148719008.0,1.72002574336e+11,3185.96
2007/06/06,3116.13,3199.44,3231.45,136081472.0,1.658134528e+11,3195.15
2007/06/08,3256.89,3298.59,3328.24,128309800.0,1.71661983744e+11,3309.25
2007/06/11,3323.54,3332.49,3385.15,127585648.0,1.7287544832e+11,3381.07
2007/06/12,3311.04,3394.43,3448.94,142586528.0,1.97594595328e+11,3448.03
2007/06/13,3475.13,3481.37,3548.84,159172784.0,2.12262043648e+11,3535.25
2007/06/14,3458.67,3522.14,3537.06,131802048.0,1.78900975616e+11,3482.94
2007/06/15,3443.41,3458.19,3515.14,103833016.0,1.466990592e+11,3498.79
2007/06/18,3550.29,3552.03,3613.43,121027088.0,1.73492371456e+11,3601.76
2007/06/19,3564.39,3596.83,3624.42,119048472.0,1.72770279424e+11,3614.54
2007/06/20,3525.64,3614.2,3649.97,128860432.0,1.84344969216e+11,3539.67
2007/06/21,3512.45,3577.79,3605.06,101653528.0,1.47564765696e+11,3582.87
2007/06/22,3408.86,3582.92,3597.9,113433448.0,1.60497762304e+11,3465.0
2007/06/25,3314.67,3475.09,3498.64,97182128.0,1.35847936e+11,3338.73
2007/06/26,3235.94,3273.87,3368.16,89281464.0,1.17938307072e+11,3366.85
2007/06/27,3348.22,3377.47,3468.32,90781816.0,1.2209737728e+11,3458.2
2007/06/28,3318.17,3459.97,3487.85,92415296.0,1.21740075008e+11,3318.68
2007/06/29,3205.88,3242.49,3323.48,81850008.0,1.0094800896e+11,3239.55
2007/07/10,3263.34,3307.75,3336.58,72774944.0,90461896704.0,3272.3
2007/07/11,3238.46,3259.79,3293.56,48865884.0,60096679936.0,3283.07
