date,floor_price,opening_price,ceiling_price,volume,amount,closing_price
2007/01/04,105.03,106.2,106.2,69.0,72865.0,106.1
2007/01/05,106.3,106.3,106.3,993.0,1055559.0,106.3
2007/01/08,106.3,106.3,106.3,294.0,312522.0,106.3
2007/01/09,105.22,105.22,106.3,256.0,271998.0,106.3
2007/01/10,105.5,106.0,106.0,104.0,110020.0,105.5
2007/01/11,105.6,105.6,105.65,73.0,77094.0,105.65
2007/01/12,100.58,100.58,105.5,23.0,24191.0,105.5
2007/01/16,105.0,105.5,105.5,52.0,54719.0,105.0
2007/01/17,104.22,105.0,105.0,37.0,38811.0,105.0
2007/01/18,104.0,104.02,104.8,162.0,168858.0,104.05
2007/01/19,104.05,104.1,104.11,190.0,197738.0,104.08
2007/01/22,103.51,103.52,104.69,594.0,615121.0,103.52
2007/01/23,103.55,103.57,104.26,213.0,221194.0,104.13
2007/01/24,103.8,103.81,104.02,259.0,269074.0,104.02
2007/01/25,103.9,103.9,104.0,466.0,484595.0,104.0
2007/01/26,103.5,103.5,103.99,86.0,89100.0,103.81
2007/01/29,104.03,104.69,104.8,180.0,188053.0,104.03
2007/01/30,104.01,104.02,104.02,103.0,107134.0,104.01
2007/01/31,103.91,104.0,104.0,230.0,239187.0,104.0
2007/02/01,103.86,104.0,104.1,91.0,94632.0,103.86
2007/02/02,103.8,103.82,103.85,165.0,171298.0,103.81
2007/02/05,103.8,103.8,103.83,50.0,51905.0,103.8
2007/02/06,103.3,103.8,103.8,55.0,57041.0,103.31
2007/02/08,103.55,103.55,103.9,2096.0,2174162.0,103.9
2007/02/09,103.9,103.9,104.0,215.0,223447.0,104.0
2007/02/12,103.85,103.88,104.0,144.0,149561.0,103.99
2007/02/13,103.88,104.0,104.0,59.0,61314.0,103.88
2007/02/14,104.0,104.0,104.1,38.0,39530.0,104.1
2007/02/15,104.0,104.1,104.1,28.0,29120.0,104.0
2007/02/26,103.5,104.0,104.0,34.0,35325.0,104.0
2007/02/27,103.99,103.99,104.02,624.0,648950.0,104.0
2007/02/28,104.0,104.0,104.45,2146.0,2232317.0,104.05
2007/03/01,104.05,104.05,104.5,601.0,626746.0,104.07
2007/03/02,103.8,103.8,105.0,502.0,526292.0,105.0
2007/03/05,104.06,104.06,104.7,35.0,36508.0,104.7
2007/03/06,104.21,104.7,105.0,213.0,223280.0,104.99
2007/03/07,104.9,104.99,104.99,30.0,31470.0,104.9
2007/03/08,104.06,104.9,104.9,14.0,14630.0,104.35
2007/03/09,104.39,104.39,104.39,12.0,12527.0,104.39
2007/03/12,104.2,104.2,104.45,83.0,86663.0,104.45
2007/03/13,104.01,104.02,104.99,148.0,154656.0,104.3
2007/03/14,104.03,104.09,104.21,48.0,49967.0,104.05
2007/03/15,104.07,104.08,104.8,365.0,380792.0,104.79
2007/03/16,104.3,104.31,104.33,44.0,45899.0,104.33
2007/03/19,104.05,104.05,104.97,401.0,419027.0,104.97
2007/03/20,104.33,104.36,104.37,64.0,66791.0,104.36
2007/03/21,104.09,104.36,104.73,34.0,35454.0,104.31
2007/03/22,104.08,104.5,104.6,80.0,83468.0,104.08
2007/03/23,104.0,104.1,104.4,259.0,269481.0,104.03
2007/03/26,103.1,104.0,104.0,200.0,207639.0,103.17
2007/03/27,103.2,103.3,103.52,440.0,454736.0,103.5
2007/03/28,102.5,103.41,103.41,414.0,427478.0,102.85
2007/03/29,102.5,102.51,104.2,236.0,243879.0,103.49
2007/03/30,103.5,103.5,103.5,30.0,31050.0,103.5
2007/04/02,103.5,103.5,104.5,99.0,102710.0,104.5
2007/04/03,104.1,104.5,104.5,104.0,108668.0,104.3
2007/04/04,104.37,104.4,104.4,107.0,111678.0,104.37
2007/04/05,103.51,103.51,104.79,915.0,958347.0,104.75
2007/04/06,104.75,104.75,106.7,2413.0,2553777.0,106.0
2007/04/09,105.0,105.0,105.0,49.0,51450.0,105.0
2007/04/10,104.85,104.85,106.75,1177.0,1252465.0,106.7
2007/04/11,105.0,105.25,106.0,332.0,349279.0,105.34
2007/04/12,104.01,104.01,105.38,175.0,184283.0,105.38
2007/04/13,105.0,105.12,105.75,211.0,221739.0,105.0
2007/04/16,105.0,105.0,105.76,5949.0,6247157.0,105.0
2007/04/17,105.0,105.0,105.0,103.0,108150.0,105.0
2007/04/18,105.0,105.0,105.16,157.0,164856.0,105.0
2007/04/19,105.0,105.0,105.0,234.0,245700.0,105.0
2007/04/20,105.0,105.0,105.05,217.0,227898.0,105.05
2007/04/23,103.0,105.05,105.08,320.0,331922.0,104.98
2007/04/24,103.6,104.1,104.78,171.0,177668.0,104.2
2007/04/25,103.23,103.69,104.0,174.0,180344.0,103.41
2007/04/26,102.5,103.21,104.2,431.0,444441.0,103.21
2007/04/27,103.32,103.38,104.1,145.0,149944.0,104.05
2007/04/30,103.35,103.4,104.03,231.0,239120.0,104.0
2007/05/08,102.0,104.0,104.0,94.0,96467.0,102.75
2007/05/09,102.13,102.33,102.6,168.0,172108.0,102.6
2007/05/10,102.2,102.21,103.0,129.0,132391.0,103.0
2007/05/11,102.31,102.31,102.5,227.0,232270.0,102.5
2007/05/14,102.0,102.8,103.0,648.0,661838.0,102.0
2007/05/15,102.8,102.8,104.0,519.0,533997.0,102.8
2007/05/16,102.8,102.81,102.81,84.0,86357.0,102.8
2007/05/17,102.8,102.81,103.48,320.0,329123.01,103.48
2007/05/18,102.85,102.87,102.9,176.0,181024.0,102.9
