date,floor_price,opening_price,ceiling_price,volume,amount,closing_price
2002-08-23,22.5,23.0,24.3,257657.0,604697000.0,22.57
2002-08-26,21.82,22.38,22.38,44503.0,98464000.0,22.18
2002-08-27,22.04,22.04,22.47,16245.0,36242000.0,22.28
2002-08-28,22.11,22.2,22.5,13430.0,29987000.0,22.31
2002-08-29,21.96,22.23,22.3,13023.0,28763000.0,22.0
2002-08-30,21.66,21.95,22.0,13747.0,29964000.0,21.77
2002-09-02,21.75,21.8,22.2,6671.47,14698492.9,22.09
2002-09-03,21.92,22.0,22.31,5877.86,13063636.57,22.25
2002-09-04,22.02,22.11,22.13,3479.13,7685765.0,22.07
2002-09-05,21.9,22.0,22.1,6469.29,14216508.24,22.05
2002-09-06,21.89,21.95,22.17,4628.98,10178615.75,22.0
2002-09-09,21.8,21.89,22.1,5653.83,12420937.7,22.02
2002-09-10,21.85,21.85,22.33,8991.95,19979124.0,22.31
2002-09-11,22.15,22.25,22.39,6035.33,13438665.93,22.38
2002-09-12,22.27,22.35,22.65,8734.6,19678949.63,22.59
2002-09-13,22.45,22.5,22.65,4348.4,9818536.25,22.61
2002-09-16,22.25,22.6,22.6,3458.92,7716990.13,22.29
2002-09-17,22.21,22.21,22.5,4100.83,9168574.88,22.4
2002-09-18,22.35,22.4,22.61,5004.78,11266235.0,22.41
2002-09-19,22.22,22.4,22.63,4432.54,9935200.08,22.6
2002-09-20,22.4,22.59,22.76,4797.07,10844069.01,22.66
2002-09-23,22.5,22.66,22.76,3878.26,8797923.0,22.72
2002-09-24,22.63,22.7,22.9,6114.83,13931561.0,22.7
2002-09-25,22.61,22.62,23.0,5935.88,13534738.5,22.84
2002-09-26,22.72,22.72,23.05,8543.52,19603740.0,22.8
2002-09-27,22.66,22.9,22.94,6159.35,14033839.0,22.75
2002-10-08,22.39,22.7,22.7,2669.71,6018581.51,22.55
2002-10-09,22.3,22.53,22.54,4236.52,9500399.5,22.41
2002-10-10,22.24,22.3,22.49,5224.86,11675169.5,22.38
2002-10-11,21.11,22.35,22.42,10190.95,22098250.75,21.3
2002-10-14,20.81,21.0,21.49,2636.0,5564608.0,21.4
2002-10-15,21.2,21.4,21.52,2119.74,4511876.39,21.3
2002-10-16,21.12,21.28,21.59,2623.79,5613378.26,21.22
2002-10-17,21.03,21.22,21.49,1535.65,3242054.72,21.21
2002-10-18,21.0,21.02,21.25,1041.0,2181094.0,21.2
2002-10-21,21.04,21.2,21.2,1385.47,2919328.01,21.1
2002-10-22,21.1,21.1,21.92,3364.76,7286827.0,21.59
2002-10-23,21.46,21.6,21.73,2024.17,4379192.06,21.7
2002-10-24,21.41,21.7,21.7,1295.02,2776394.5,21.45
2002-10-25,21.25,21.25,21.6,2062.79,4405861.5,21.6
2002-10-28,21.1,21.4,21.4,1793.51,3799242.27,21.17
2002-10-29,20.52,21.16,21.2,3146.68,6570894.52,20.8
2002-10-30,20.78,20.8,20.99,490.43,1021774.0,20.84
