date,floor_price,opening_price,ceiling_price,volume,amount,closing_price
2003-06-09,104.251,104.383,104.405,229320.0,247340192.0,104.275
2003-06-10,104.266,104.266,104.455,44160.0,48165800.0,104.454
2003-06-11,104.454,104.454,104.539,50994.0,55295700.0,104.536
2003-06-12,104.532,104.536,104.894,55508.0,60064800.0,104.651
2003-06-13,104.651,104.651,104.773,109450.0,121321200.0,104.761
2003-06-16,104.741,104.764,104.788,125644.0,139676992.0,104.762
2003-06-17,104.712,104.762,104.777,143468.0,158330096.0,104.729
2003-06-18,104.697,104.727,104.75,79638.0,88222304.0,104.75
2003-06-19,104.73,104.819,104.819,444606.0,479065992.0,104.746
2003-06-20,104.72,104.746,104.791,414426.0,445880192.0,104.785
2003-06-23,104.777,104.785,104.832,677198.0,735324288.0,104.828
2003-06-24,104.736,104.827,104.837,249430.0,268754688.0,104.829
2003-06-25,104.783,104.79,104.817,220610.0,238456257.0,104.817
2003-06-26,104.696,104.817,104.836,111440.0,125289992.0,104.702
2003-06-27,104.66,104.727,104.75,251514.0,267395643.0,104.75
2003-06-30,104.662,104.75,104.75,386796.0,412039528.0,104.669
2003-07-01,104.66,104.672,104.731,12922.0,14161507.0,104.731
2003-07-02,104.686,104.73,104.789,13144.0,14388636.0,104.778
2003-07-03,104.723,104.775,104.816,64380.0,70182976.0,104.8
2003-07-04,104.796,104.798,104.925,72128.0,78336192.0,104.925
2003-07-07,104.894,104.925,104.966,30100.0,32610052.0,104.933
2003-07-08,104.913,104.931,104.981,22104.0,5679792.0,104.981
2003-07-09,104.958,104.98,105.048,50682.0,55506480.0,105.027
2003-07-10,104.84,105.03,105.098,38270.0,41494200.0,105.098
2003-07-11,105.09,105.097,105.196,15952.0,17464464.0,105.196
2003-07-14,105.128,105.192,105.206,88488.0,96321616.0,105.204
2003-07-15,105.199,105.204,105.247,27476.0,30253518.0,105.234
2003-07-16,105.232,105.234,105.305,27384.0,29957788.0,105.287
2003-07-17,105.257,105.3,105.315,151008.0,162829809.0,105.312
2003-07-18,105.197,105.312,105.322,71864.0,77991200.0,105.201
2003-07-21,105.169,105.202,105.221,32200.0,35542740.0,105.214
2003-07-22,105.159,105.214,105.233,29158.0,32270044.0,105.186
2003-07-23,105.121,105.186,105.209,33756.0,37083295.0,105.162
2003-07-24,105.121,105.164,105.226,103422.0,110299744.0,105.219
2003-07-25,105.209,105.219,105.275,22982.0,25100380.0,105.272
2003-07-28,105.233,105.273,105.338,89236.0,98219128.0,105.299
2003-07-29,105.248,105.299,105.316,691884.0,765298132.0,105.261
2003-07-30,105.236,105.353,105.362,72740.0,80019968.0,105.3
2003-07-31,105.177,105.299,105.299,92828.0,103151958.0,105.196
2003-08-01,105.175,105.196,105.231,29884.0,32313558.0,105.205
2003-08-04,105.12,105.218,105.45,55432.0,60376360.0,105.171
2003-08-05,105.16,105.175,105.217,460462.0,509890400.0,105.217
2003-08-06,105.169,105.211,105.215,38204.0,41518668.0,105.182
2003-08-07,105.167,105.182,105.206,43380.0,47202140.0,105.176
2003-08-08,105.18,105.187,105.27,184072.0,201410384.0,105.267
2003-08-11,105.144,105.266,105.276,54228.0,59261856.0,105.186
2003-08-12,105.076,105.15,105.152,106026.0,120739296.0,105.09
2003-08-13,105.006,105.091,105.164,234152.0,265851856.0,105.006
2003-08-14,104.865,105.008,105.008,77894.0,84800072.0,104.876
2003-08-15,104.807,104.881,104.91,31904.0,35523856.0,104.879
2003-08-18,104.661,104.879,105.009,772626.0,833808832.0,104.872
2003-08-19,104.912,104.946,104.981,90482.0,97807512.0,104.979
2003-08-20,104.896,104.978,104.978,85130.0,92048640.0,104.927
2003-08-21,104.786,104.923,105.009,59880.0,64947100.0,104.786
2003-08-22,104.613,104.849,104.878,177448.0,189041152.0,104.633
2003-08-25,104.147,104.629,104.629,37130.0,39952552.0,104.148
2003-08-26,104.067,104.146,104.174,23104.0,24976484.0,104.102
2003-08-27,104.028,104.096,104.259,67130.0,73545169.0,104.227
2003-08-28,104.208,104.229,104.381,49956.0,58777320.0,104.367
2003-08-29,104.346,104.366,104.399,11198.0,12075636.0,104.398
2003-09-01,104.317,104.387,104.406,19764.0,21167834.0,104.335
2003-09-02,104.334,104.34,104.392,17260.0,18241248.0,104.381
2003-09-03,104.329,104.38,104.417,43990.0,47490724.0,104.333
2003-09-04,103.962,104.335,104.391,692942.0,734545024.0,103.963
2003-09-05,103.815,103.959,103.959,110166.0,116923032.0,103.886
2003-09-08,103.759,103.886,103.886,16950.0,18066418.0,103.771
2003-09-09,103.643,103.772,103.777,106332.0,112804536.0,103.663
2003-09-10,103.515,103.663,103.696,112416.0,119298848.0,103.526
2003-09-11,103.447,103.524,103.524,78404.0,82967952.0,103.451
2003-09-12,103.346,103.443,103.453,61210.0,65114520.0,103.371
2003-09-15,103.073,103.36,103.383,83448.0,88750120.0,103.074
2003-09-16,102.478,103.087,103.087,202452.0,222409392.0,102.55
2003-09-17,102.465,102.518,102.577,501458.0,537294593.0,102.575
2003-09-18,102.534,102.534,102.803,119486.0,125339240.0,102.683
2003-09-19,102.554,103.116,103.116,102898.0,107882208.0,102.713
2003-09-22,102.53,102.716,102.789,95692.0,100324080.0,102.53
2003-09-23,102.265,102.529,102.544,55040.0,57467932.0,102.265
2003-09-24,101.602,102.257,102.293,113222.0,117031888.0,101.602
2003-09-25,101.254,101.601,101.603,197236.0,203047584.0,101.371
2003-09-26,101.232,101.369,101.412,46124.0,47391816.0,101.334
2003-09-29,101.299,101.349,101.47,45042.0,5486293.0,101.441
2003-09-30,101.414,101.447,101.727,70222.0,37618345.0,101.727
2003-10-08,101.424,101.721,101.732,67106.0,69098048.0,101.663
2003-10-09,101.485,101.645,101.664,59506.0,61378380.0,101.547
2003-10-10,101.544,101.544,101.577,76492.0,78833472.0,101.577
2003-10-13,101.336,101.563,101.563,63984.0,66289920.0,101.336
2003-10-14,101.322,101.338,101.48,50626.0,52228412.0,101.409
2003-10-15,101.286,101.411,101.44,59542.0,61182004.0,101.286
2003-10-16,100.881,101.284,101.311,45694.0,47129136.0,100.881
2003-10-17,99.851,100.917,101.009,64184.0,65608848.0,100.112
