date,floor_price,opening_price,ceiling_price,volume,amount,closing_price
2003-02-24,100.64,100.67,100.68,1612030.0,1672105247.0,100.67
2003-02-25,100.66,100.67,100.7,1282096.0,1310103145.0,100.67
2003-02-26,100.65,100.7,100.7,5169992.0,5208901288.0,100.67
2003-02-27,100.67,100.68,100.71,2273038.0,2294341334.0,100.7
2003-02-28,100.71,100.72,100.74,2708124.0,2738125323.0,100.73
2003-03-03,100.73,100.76,100.77,1354040.0,1385639549.0,100.74
2003-03-04,100.72,100.75,100.77,1743564.0,1802459882.0,100.76
2003-03-05,100.76,100.77,100.8,2289916.0,2373411386.0,100.79
2003-03-06,100.79,100.8,100.82,2147528.0,2189037336.0,100.8
2003-03-07,100.8,100.81,100.85,4737412.0,4804038152.0,100.84
2003-03-10,100.86,100.87,100.88,2508904.0,2582498568.0,100.86
2003-03-11,100.85,100.89,100.89,2683150.0,2758124834.0,100.86
2003-03-12,100.86,100.87,100.9,2096850.0,2141583131.0,100.89
2003-03-13,100.89,100.9,100.91,2487236.0,2550433002.0,100.91
2003-03-14,100.92,100.92,100.93,2582968.0,2642000651.0,100.93
2003-03-17,100.94,100.96,100.96,1715298.0,1744927772.0,100.96
2003-03-18,100.95,100.96,100.97,2353914.0,2400791310.0,100.96
2003-03-19,100.95,100.95,101.0,1615822.0,1659066122.0,100.99
2003-03-20,100.99,100.99,101.03,2610246.0,2650240804.0,101.03
2003-03-21,101.03,101.04,101.06,2476172.0,2524357334.0,101.06
2003-03-24,101.06,101.08,101.08,2412312.0,2461665536.0,101.08
2003-03-25,101.04,101.08,101.09,3169992.0,3217045764.0,101.04
2003-03-26,101.02,101.05,101.08,2944072.0,3052739053.0,101.08
2003-03-27,101.07,101.11,101.12,2447284.0,2588361702.0,101.1
2003-03-28,101.1,101.11,101.14,2481798.0,2551110666.0,101.14
2003-03-31,101.08,101.16,101.16,2260340.0,2338990826.0,101.1
2003-04-01,101.05,101.11,101.12,3945958.0,4049196040.0,101.07
2003-04-02,100.99,101.08,101.08,2770540.0,2870854164.0,101.03
2003-04-03,100.99,101.04,101.04,2529822.0,2602208772.0,101.03
2003-04-04,101.03,101.04,101.07,3220678.0,3297137150.0,101.07
2003-04-07,101.02,101.09,101.09,2816912.0,2902175228.0,101.04
2003-04-08,101.0,101.04,101.08,2708054.0,2784560838.0,101.07
2003-04-09,101.05,101.08,101.09,1891870.0,1924816232.0,101.05
2003-04-10,101.02,101.06,101.06,1570950.0,1609472538.0,101.06
2003-04-11,101.05,101.06,101.09,2369570.0,2415813610.0,101.08
2003-04-14,101.04,101.09,101.09,1924592.0,1954392742.0,101.07
2003-04-15,101.06,101.08,101.11,1748246.0,1774151944.0,101.11
2003-04-16,101.1,101.12,101.15,2135202.0,2191396328.0,101.15
2003-04-17,101.11,101.16,101.17,2767826.0,2830386944.0,101.13
2003-04-18,101.07,101.12,101.12,2771906.0,2820385840.0,101.1
2003-04-21,101.08,101.13,101.13,1840816.0,1857077090.0,101.11
2003-04-22,101.1,101.12,101.14,2057840.0,2080955142.0,101.13
2003-04-23,101.14,101.14,101.96,2766650.0,2806813680.0,101.17
2003-04-24,101.14,101.18,101.18,2097422.0,2123487260.0,101.16
2003-04-25,101.12,101.16,101.16,5871562.0,5990610750.0,101.15
2003-04-28,101.12,101.17,101.18,2983134.0,3027486498.0,101.17
2003-04-29,101.16,101.18,101.19,2635316.0,2690077462.0,101.19
2003-04-30,101.2,101.2,101.29,3783080.0,3876193484.0,101.27
2003-05-12,101.26,101.34,101.34,2209582.0,2239684326.0,101.32
2003-05-13,101.3,101.32,101.35,2400448.0,2441857618.0,101.35
2003-05-14,101.36,101.37,101.47,3528362.0,3634740741.0,101.46
2003-05-15,101.45,101.47,101.61,4173070.0,4262324002.0,101.51
2003-05-16,101.51,101.52,101.57,4619230.0,4699951674.0,101.55
2003-05-19,101.54,101.58,101.65,3641936.0,3758079806.0,101.63
2003-05-20,101.63,101.65,101.67,3050786.0,3105495856.0,101.65
2003-05-21,101.62,101.63,101.67,2710980.0,2785971416.0,101.64
2003-05-22,101.6,101.64,101.64,2515594.0,2546958578.0,101.6
2003-05-23,101.59,101.61,101.65,2000382.0,2042203156.0,101.65
