date,floor_price,opening_price,ceiling_price,volume,amount,closing_price
2007/01/08,1892.55,1898.68,1951.04,11848430.0,8504293888.0,1939.65
2007/01/09,1937.3,1948.26,2039.91,13165901.0,9724173312.0,2039.05
2007/01/10,2014.49,2051.47,2075.19,13269794.0,10074457088.0,2074.8
2007/01/11,2017.08,2074.87,2079.61,13200300.0,10273964032.0,2017.08
2007/01/12,1907.62,1995.65,2026.06,12481305.0,9372099584.0,1920.5
2007/01/15,1908.91,1908.91,2018.7,11338639.0,8948453376.0,2018.58
2007/01/16,1996.81,2036.71,2050.34,13831136.0,11205732352.0,2047.99
2007/01/17,1982.58,2058.48,2095.59,15525917.0,12680628224.0,2026.33
2007/01/18,1925.77,2013.44,2026.43,14474683.0,11632190368.0,1999.47
2007/01/19,1999.08,1999.08,2044.99,14917805.0,11882447872.0,2044.59
2007/01/22,2065.93,2065.93,2114.22,15373178.0,12089528320.0,2113.98
2007/01/23,2085.68,2146.79,2169.81,18794024.0,15194012672.0,2169.44
2007/01/24,2173.25,2180.4,2252.02,17547638.0,14825799680.0,2237.43
2007/01/25,2137.07,2216.11,2223.63,14122642.0,11947651904.0,2139.4
2007/01/26,2046.53,2102.53,2191.52,13357816.0,10894783104.0,2187.25
2007/01/29,2204.34,2204.34,2262.62,14004421.0,12360060928.0,2261.62
2007/01/30,2244.57,2277.79,2301.54,15717103.0,14270426112.0,2276.75
2007/01/31,2108.23,2264.97,2269.77,14946881.0,12627718912.0,2118.17
2007/02/01,2015.53,2080.73,2126.32,11076443.0,9110599680.0,2096.25
2007/02/02,1998.55,2092.72,2099.96,12165644.0,9649660928.0,2000.53
2007/02/05,1951.86,1983.06,2003.49,10168308.0,7753566208.0,1961.9
2007/02/06,1885.76,1962.19,1993.89,15523603.0,11768576000.0,1992.37
2007/02/07,2004.23,2009.33,2061.74,15217321.0,12330536960.0,2043.62
2007/02/08,2014.33,2048.32,2078.05,12675951.0,10220918656.0,2077.3
2007/02/09,2022.58,2082.15,2082.15,11068086.0,8872720384.0,2037.75
2007/02/12,2041.18,2043.4,2122.07,10828621.0,8985914624.0,2121.84
2007/02/13,2123.1,2129.5,2159.22,10694163.0,8919492608.0,2151.72
2007/02/14,2137.81,2154.07,2222.84,11826195.0,10183936000.0,2211.86
2007/02/15,2240.58,2243.54,2302.72,13032248.0,11432330112.0,2302.32
2007/02/16,2297.7,2332.07,2364.47,14130946.0,12421369216.0,2329.69
2007/02/26,2327.29,2341.23,2445.45,14404262.0,12857038848.0,2442.14
2007/02/27,2209.49,2458.94,2462.29,20263414.0,17674772480.0,2211.05
2007/02/28,2164.48,2164.83,2330.09,16106422.0,13578333184.0,2319.61
2007/03/01,2215.38,2333.02,2333.02,17283722.0,14110535680.0,2261.02
2007/03/02,2229.5,2249.29,2299.47,10505006.0,9021636608.0,2280.73
2007/03/05,2177.38,2272.7,2309.68,12052252.0,10237042688.0,2244.09
2007/03/06,2212.04,2234.51,2283.39,8413803.0,7548268544.0,2264.58
2007/03/07,2278.29,2278.29,2321.19,9843679.0,8898105344.0,2319.46
2007/03/08,2289.99,2324.16,2332.19,9738782.0,8500955136.0,2331.79
2007/03/09,2297.98,2337.52,2347.29,12103410.0,10767435776.0,2327.72
2007/03/12,2288.54,2333.85,2345.41,11113566.0,9877951488.0,2343.98
2007/03/13,2326.5,2347.54,2362.81,12057508.0,10325856256.0,2354.63
